,khipu_id,kfg_name,okr_name,original_name,legal_filename,nickname,museum_name,museum_num,museum_description,region,provenance,num_cord_clusters,mean_cords_per_cluster,max_subsidiary_branches,num_top_cord_double_sum_clusters,num_top_cord_sum_clusters,num_banded_clusters,num_seriated_clusters,num_decreasing_clusters,benford_match,hierarchical_cluster_pos,num_canuto_cords,num_cords,recto_cords,verso_cords,r_ratio,v_ratio,rv_cords,num_pendant_cords,num_nonzero_top_pendant_cords,num_top_cords,num_subsidiary_cords,num_s_cords,num_z_cords,mean_cord_value,fanout_ratio,num_total_cords,num_ascher_colors,knot_cluster_count,knot_count,mean_knots_per_cord,num_s_knots,num_z_knots,percent_s_knots,percent_z_knots,notes,pcord_notes
120,1000015,AS206,KH0224,AS206,AS206,,"Museum of Culture History, University of California, Los Angeles",None,,Unknown,Unknown,6,5.333333333333333,2,0,0,1,5,0,0.7090930822409115,287,0,32,0,0,0.0,0.0,0,30,0,0,2,0,0,35,1.0666666666666667,32,4,32,77,2.40625,0,0,0.0,0.0,"1. AS206 is two fragments of the same quipu.  They are not necessarily connected.  The first fragment contains 4 groups of 6 pendants each the other fragment contains 1 group of 5 pendants.  All 5 groups have the same color pattern: LB, YB, GO, YB, YB, LB:YB.  Where a pendant is missing it is the second pendant in the group.  Where there is a subsidiary (groups 2 and 3), it is colored LB and on the last pendant in the groups. <br/>2. There is too much breakage for comparison of values.  However, all groups seem to have the same rank order: P5>P4>P6>P1>P3> or = P2","<br/>The primary cord is actually broken into two pieces.  The ""marker"" at 12.0 cm is actually a break between separate pieces of the quipu which were not necessarily connected at that point."
125,1000017,AS210,KH0230,AS210,AS210,,"Field Museum of Natural History, Chicago, IL",111407,,Unknown,Unknown,5,7.8,2,0,0,0,5,1,0.7755242923707291,246,2,39,0,0,0.0,0.0,0,30,0,0,9,0,0,11,1.3,39,9,38,63,1.6153846153846154,0,0,0.0,0.0,"1. Pendant 18 is broken at 2 cm.  We are assuming that a 9.5 cm fargment stored with the quipu, broken at both ends, is its continuation<br/>2. The quipu, received by the museum in 1925, was part of the collection of Charles F Gunther.  Its provenance was stated as Peru.  The quipu was received by the museum in a basket made of woven reeds (13.0 cm x 6.0 cm x 34.0 cm).  The basket also contained 41 spindles, 55 sticks and needles, 4 whorls, 1 bundle of sticks, 2 skeins of yarn, 7 miscellaneous samples of rope, reed, and textiles, and 1 bag of unspun cotton fiber.  The color of the cotton fiber was similar to the browns of the quipu cords.  There is no statement as to whether or not the quipu was found in the basket and none of the yarn or fiber colors are sufficiently distinctive to associate them with the quipu.<br/>3. By spacing the quipu is separated into 5 groups.  By color and values the groups form 3 parts: part I is a group of 4 pendants; part II is two groups of 6 and 8 pendants respectively; and part III is two groups of 6 pendants each.<br/>4.  Additional notes are found in Ascher and Ascher 1987, pgs 103-105.",
451,1000482,UR182,KH0420,UR182,UR182,,"American Museum of Natural History, NY",B/8714A,,Unknown,Chuquitanta,7,4.285714285714286,1,0,0,2,5,0,0.8277983132101908,550,0,30,15,14,52.0,48.0,29,30,0,0,0,30,0,100,1.0,30,9,38,61,2.033333333333333,55,6,0.9016393442622951,0.09836065573770492,,
197,1000636,JC012,KH0619,JC012,JC012,,Proyecto Incahuasi,PAI-008-2016,,Unknown,Incahuasi,3,10.0,1,0,0,2,1,0,0.7140990896755675,557,1,30,30,0,100.0,0.0,30,30,0,0,0,0,30,1,1.0,30,3,35,36,1.2,0,36,0.0,1.0,,
88,1000143,AS169,KH0186,AS169,AS169,,"Museum für Völkerkunde, Berlin",unnumbered,,Unknown,Unknown,9,3.3333333333333335,1,0,0,1,8,1,0.7228523620610104,418,1,30,0,0,0.0,0.0,0,30,0,0,0,0,0,2,1.0,30,3,30,30,1.0,0,0,0.0,0.0,,
515,1000589,UR251,KH0487,UR251,UR251,,"Museum fur Volkerkunde, Leipzig",SAM5555(d),,Unknown,Unknown,4,7.5,1,0,0,1,3,2,0.4109805082011684,633,0,30,30,0,100.0,0.0,30,30,0,0,0,0,30,5,1.0,30,9,20,23,0.7666666666666667,0,23,0.0,1.0,,
501,1000551,UR237,KH0473,UR237,UR237,,"Ethnologisches Museum, Berlin, Germany",VA 66834,,Unknown,Unknown,13,2.3076923076923075,1,0,0,8,5,2,0.9169955476637817,74,0,30,18,8,69.0,31.0,26,30,0,0,0,26,0,95,1.0,30,8,40,93,3.1,1,92,0.010752688172043012,0.989247311827957,,
116,1000013,AS202,KH0220,AS202,AS202,,"Lowie Museum, University of California, Berkeley",TK 4/5419,,Unknown,Unknown,14,2.142857142857143,1,0,0,6,8,0,0.1819259821576117,405,0,30,0,0,0.0,0.0,0,30,0,0,0,0,0,0,1.0,30,3,8,8,0.26666666666666666,0,0,0.0,0.0,"1. AS201, 202, and 203 are designated by the same museum number.  (See AS201 observations 1 and 2.)<br/>2. By spacing, the quipu has eight groups of three pendants each.  (The fifth group has one more pendant and the first group has one fewer.  However, the rest of the first group may have been broken off.)  Each group has the same color pattern YB, LB, LB:YB.  (The extra pendant in group 5 is LB.  The two pendants in group 1 are in reverse order, that is LB:YB, LB).<br/>3. There are knots on the main cord between the pendant groups.  The sums of the groups are ?,1,1,6,5,2,0,1.  The numbers on the main cord are ?,1,1,5,4,1,0,1.  In each case where the sum of the group is 0 or 1, that is the value preceding the group on the main cord.  Where the sum is greater than 1, the main cord has the sum of the group minus 1.<br/>4.  With the quipu was stored 2 bundles of prepared blanks, 2 fragments of quipus, and 2 broken cords with knots.  One of the broken cords might be part of the main cord of this quipu.  The cord is, starting at its broken end, 16.0 cm, 1s, 9.0 cm, 6L, 20.0 cm, K.  The value (16) could be related to the sume of the pendant cord (16) or other knots on the main cord (13).",
471,1000515,UR204,KH0442,UR204,UR204,,"Ethnologisches Museum, Berlin, Germany",VA47114c(B),,Unknown,Unknown,16,4.9375,3,0,0,6,10,2,0.8436063153856267,222,3,79,11,18,38.0,62.0,29,30,0,0,49,78,0,12,2.6333333333333333,79,20,41,141,1.7848101265822784,0,140,0.0,0.9929078014184397,,Primary cord of UR 205 inserted between beginning and first pendant group
585,6000027,KH0350,KH0350,UR114,KH0350,,"Museum of Worldculture, Goteborg, Sweden",16.9.57,,Unknown,Pachacamac,4,13.75,3,0,0,2,2,1,0.22358341396002146,526,0,55,0,27,0.0,100.0,27,29,0,0,26,53,0,3,1.896551724137931,55,12,15,30,0.5454545454545454,17,13,0.5666666666666667,0.43333333333333335,,
340,1000051,UR1107,KH0121,AS107,UR1107,,"Museum für Völkerkunde, Berlin",VA24370(B),,Unknown,Marquez,8,3.625,1,0,0,3,5,2,0.9423216866673344,97,0,29,0,0,0.0,0.0,0,29,0,0,0,26,0,85,1.0,29,4,40,93,3.206896551724138,0,92,0.0,0.989247311827957,This is one of several quipus with the provenance Marquez.  See AS106 for a full listing.,<br/>AS107 is loosely tied around the wooden bar through which AS106 is threaded.
95,1000150,AS178,KH0195,AS178,AS178,,"Museum für Völkerkunde, Berlin",VA37859B,,Unknown,near Lima,8,3.75,2,0,0,1,7,0,0.9179634237879118,238,1,30,0,0,0.0,0.0,0,29,0,0,1,0,0,25,1.0344827586206897,30,4,35,60,2.0,0,0,0.0,0.0,See AS130 for all 'near Lima' khipus.,
552,1000655,UR288,KH0526,UR288,UR288,,"Museo Nac., Pueblo Libre",36223B,,Unknown,"Armatambo, Huaca San Pedro",2,14.5,1,0,0,0,2,0,0.6312048015894797,620,13,29,3,26,10.0,90.0,29,29,0,0,0,0,29,4,1.0,29,16,24,72,2.4827586206896552,59,13,0.8194444444444444,0.18055555555555555,,
144,1000430,HP011,KH0543,HP011,HP011,HP/AR 011,Museo de Sitio de Pachacamac,MSP 1397/RN 43378,,Unknown,Pachacamac,3,14.333333333333334,2,0,0,0,3,0,0.8623375027532771,50,0,43,43,0,100.0,0.0,43,28,0,0,15,43,0,345,1.5357142857142858,43,17,39,190,4.4186046511627906,0,190,0.0,1.0,,
443,1000479,UR172,KH0411,UR172,UR172,,"American Museum of Natural History, NY",41.2/6711,,Unknown,Unknown,7,4.0,1,0,0,0,7,1,0.622771714313553,169,0,28,28,0,100.0,0.0,28,28,0,0,0,28,0,11,1.0,28,4,23,41,1.4642857142857142,16,25,0.3902439024390244,0.6097560975609756,,
130,1000037,AS215,KH0235,AS215,AS215,,"Hood Museum of Art, Dartmouth College, Hanover, New Hampshire",55-32-13302,,Unknown,Nazca,11,3.3636363636363638,2,0,1,10,1,0,0.8597747311254591,428,0,37,0,0,0.0,0.0,0,28,1,4,9,0,0,7,1.3214285714285714,37,5,34,50,1.3513513513513513,0,0,0.0,0.0,"1. The museum records the provenance of the quipu as Nazca and its collector as J. Gayoso.<br/>2. Two pendant fragments (F1, F2) are stored with the quipu.  By color and texture, they appear related to the quipu but there is no place that they seem to have come from.  We think they were part of the collection of the same quipumaker but not part of this quipu.<br/>These quipu fragments have been designated AS215F (#10000038).<br/>Additional notes in Ascher and Ascher 1987:130-132",
507,1000548,UR243,KH0479,UR243,UR243,,"Ethnologisches Museum, Berlin, Germany",VA42607(B),,"Central Coast, Peru",Pachacamac,10,2.9,2,0,0,10,0,0,0.899582907994833,450,1,29,0,28,0.0,100.0,28,28,0,0,1,29,0,15,1.0357142857142858,29,2,36,45,1.5517241379310345,0,45,0.0,1.0,,Attached to khipu UR 244 at 7.0 cm.
566,6000008,AS009,AS009,AS009,AS009,,"Pitt Rivers Museum, University of Oxford",L. I.39,,Unknown,Unknown,5,6.6,2,0,0,1,4,2,0.24901715950063996,309,0,33,0,0,0.0,0.0,0,28,0,0,5,0,0,14,1.1785714285714286,33,2,12,52,1.5757575757575757,0,0,0.0,0.0,,
253,1000295,UR056A,KH0290,UR056A,UR056A,,"Rijksmuseum fur Volkerkunde, Leiden, Holland",3344-1,,Unknown,Unknown,5,8.4,2,0,0,3,2,0,0.9055355807876686,163,0,42,24,1,96.0,4.0,25,28,0,0,14,32,0,6,1.5,42,16,28,48,1.1428571428571428,0,48,0.0,1.0,"This khipu is being treated as three tied together: A, B, and C (see sketch in notes).",#NAME?<br/>-The beginning of this cord is ravelled with a knot connecting it to UR56B. -Another connecting knot to UR56B occurs at 4.5 cm. -The primary cord is broken after pendant cord #6. -Pendant cord #7 is held on by a loop of modern string. -It is not possible to determine the original attachment.
151,1000437,HP018,KH0550,HP018,HP018,HP/AR 018,Museo de Sitio de Pachacamac,MSP 1410/RN 43391,,Unknown,Pachacamac,9,3.888888888888889,2,0,0,8,1,0,0.649289237290697,150,0,35,27,0,100.0,0.0,27,28,0,0,7,35,0,12,1.25,35,3,36,57,1.6285714285714286,0,57,0.0,1.0,,
417,1000409,UR141,KH0381,UR141,UR141,,Museo Regional de Ica,00254-02,,Unknown,Unknown,6,5.5,2,0,0,6,0,2,0.8729425149187223,129,0,33,0,24,0.0,100.0,24,27,3,3,6,33,0,76,1.2222222222222223,33,5,37,80,2.4242424242424243,2,78,0.025,0.975,,
143,1000429,HP010,KH0542,HP010,HP010,HP/AR 010,Museo de Sitio de Pachacamac,MSP 1396/RN 43377,,Unknown,Pachacamac,3,9.0,1,0,0,0,3,0,0.9047055484935529,31,0,27,27,0,100.0,0.0,27,27,0,0,0,27,0,2348,1.0,27,2,82,276,10.222222222222221,0,275,0.0,0.9963768115942029,,
373,1000125,UR1150,KH0166,AS150,UR1150,,"Museum für Völkerkunde, Berlin",VA47109,,Unknown,Ica,4,10.25,3,0,0,0,4,0,0.9286454871166722,291,0,41,0,0,0.0,0.0,0,27,0,0,14,41,0,54,1.5185185185185186,41,5,56,168,4.097560975609756,160,8,0.9523809523809523,0.047619047619047616,See AS100 for all Ica khipus,<br/>The main cord was S-spun AND S-plyed.
58,1000232,AS089,KH0102,AS089,AS089,,"Museum Fur Volkerkunde, Munich, W. Germany",G3301,,Unknown,Peru,10,3.5,2,0,0,1,9,0,0.23025904546427645,425,0,35,0,0,0.0,0.0,0,27,0,0,8,0,0,4,1.2962962962962963,35,3,10,20,0.5714285714285714,0,0,0.0,0.0,"1. AS087, AS089, AS090, AS092, AS093, AS094 are associated in that the Museum designates them all as donated by Gaffron, and gives Peru as the provenance.  For a comparison of them, see AS087.<br/>2. By spacing, there is 1 group of 2 pendants, then 8 groups of 3 pendants each, then a single pendant.  The 8 groups of 3 all have the same color pattern: MB:W, W, W.  All have a subsidiary colored BY on the third pendant.<br/>3. All pendants and subsidiaries in the last 5 groups have value zero (or blank).",
51,1000172,AS078,KH0091,AS078,AS078,,"Musee Quai Branly, Paris, France",64.19.1.2,,"South Coast, Peru","Hacienda Copara, Nazca",7,3.857142857142857,1,0,0,0,7,0,0.7229089021201736,596,0,27,26,0,100.0,0.0,26,27,0,0,0,26,0,3,1.0,27,4,23,23,0.8518518518518519,4,19,0.17391304347826086,0.8260869565217391,"1. AS074-AS080 are associated.  See AS074 for discussion.<br/>2. Each pendant on the quipu contains only one knot cluster (either long knots or a figure eight knot).  The values, however, range from 0 to 10.<br/>3. By spacing there are 7 groups.  Although the number of pendants per group range from 3 to 6, each group conatins 3 consecutive pendants colored W, AB, W.<br/>4. Considering only the three positions with the same color pattern, for all positions within each group, the following relations hold:",1 AB + 2 YB
27,1000211,AS043,KH0054,AS043,AS043,,"Museo Nacional, Lima, Peru",0908-a,,Unknown,Unknown,3,9.666666666666666,2,0,0,0,3,0,0.9014034834444742,250,0,29,0,0,0.0,0.0,0,27,0,0,2,0,0,8,1.0740740740740742,29,10,26,41,1.4137931034482758,0,0,0.0,0.0,1. The Museum designation also carries the name Tello.,
394,1000152,UR1180,UR1180,AS180,UR1180,,"Museum für Völkerkunde, Berlin",VA47126,,Unknown,Ica,3,11.666666666666666,2,0,0,2,1,1,0.9108468335937617,100,0,35,0,0,0.0,0.0,0,27,0,0,8,35,0,671,1.2962962962962963,35,6,67,185,5.285714285714286,0,184,0.0,0.9945945945945946,See AS100 for all Ica khipus,<br/>The main cord is finished by being bent back on itself and wound with B colored cord for 2.0 cm (see drawing Ascher and Ascher 1987:1100).
388,1000151,UR1179,KH0196,AS179,UR1179,,"Museum für Völkerkunde, Berlin",VA47123,,Unknown,Ica,10,2.8,2,0,0,1,9,3,0.8317272292348277,35,0,28,0,0,0.0,0.0,0,27,0,0,1,28,0,834,1.037037037037037,28,8,44,127,4.535714285714286,0,126,0.0,0.9921259842519685,See AS100 for all Ica khipu.,
0,1000166,AS010,KH0011,AS010,AS010,,"Niedersächsische Landesmuseum, Hanover, West Germany",6271,,Unknown,Unknown,13,2.1538461538461537,2,0,0,9,4,0,0.7838187446323734,422,0,28,0,0,0.0,0.0,0,27,2,3,1,0,0,8,1.037037037037037,28,4,28,37,1.3214285714285714,0,0,0.0,0.0,,
313,1000208,UR1040,KH0051,AS040,UR1040,,"Museo Nacional, Lima, Peru",unnumbered,,Unknown,Unknown,3,15.0,4,0,0,0,3,0,0.7918358230106528,292,0,45,0,0,0.0,0.0,0,27,0,0,18,0,0,30,1.6666666666666667,45,2,44,150,3.3333333333333335,2,0,0.013333333333333334,0.0,"i. There are 3 groups of 9 pendants each by spacing.  Each grop has the same color pattern and is divided into subgroups by color: 3W followed by 6LB.  Within each of the 3 groups, positions 2 and 3 have no subsidiaries, and positison 1 has 1 subsidiary.  Subsidiaries in position 1 are W, and the subsidiaries in positions 4-9 are LB.  Hence, W pendants have W subsidiaries, and LB pendants have LB subsidiaries.<br/>2. The 27 pendants value range from 0 to 108.  Many are repeated more than once: 0 is present 3 times; 23 twice; 40 twice; 46 three times; 63 three times; and 64 twice.  So, in all, there are 18 different values.  All 8 values that are 63 or above can be represented as the sum of two other pendant values and all 8 values 51 or below can be part of such an addition.  Also, in both Groups 1 and 2: P4+P5+P8=P7.",
271,1000248,UR071,KH0308,UR071,UR071,,Puruchuco Museum,7 Tex 641 Rt 639,Khipu enrollado,Puruchuco,Huaquerones,4,6.5,1,0,0,0,4,0,0.0,568,0,26,26,0,100.0,0.0,26,26,0,0,0,26,0,0,1.0,26,12,0,0,0.0,0,0,0.0,0.0,"with pendants facing away from viewer, spiral rolls up from right to left.  Z-spiral bundle.","<br/>Final cord has three components: one solid, two barber pole: MB- (CB-W)-(CB-W).    Interior of spiral is considered to be the ""beginning""."
153,1000439,HP020,KH0552,HP020,HP020,HP/AR 020,Museo de Sitio de Pachacamac,MSP 1413/RN 43394,,Unknown,Pachacamac,5,5.8,2,0,0,1,4,0,0.764442339731323,500,6,29,0,26,0.0,100.0,26,26,0,0,3,29,0,3,1.1153846153846154,29,5,40,43,1.4827586206896552,19,24,0.4418604651162791,0.5581395348837209,,
270,1000247,UR070,KH0307,UR070,UR070,,Puruchuco Museum,6 Tex 641 Rt 639,Khipu enrollado,Puruchuco,Huaquerones,7,3.7142857142857144,1,0,0,0,7,0,0.0,572,0,26,26,0,100.0,0.0,26,26,0,0,0,25,0,0,1.0,26,5,0,0,0.0,0,0,0.0,0.0,"With the pendants facing away from viewer, khipu bundle unwraps left to right.  <br/>There are no knots on this khipu, but at level 15 - 17 cm from primary cord there are indications on some strings that knots were untied. <br/>There are notations on the original notes about the position of untied knots.",<br/>The brown color is disintegrating in places.
294,1000338,UR095,KH0331,UR095,UR095,,Museo Temple Radicati,21,,Unknown,Unknown,6,4.333333333333333,1,0,0,3,3,1,0.9002877247247802,331,7,26,10,16,38.0,62.0,26,26,0,0,0,25,0,64,1.0,26,11,48,68,2.6153846153846154,66,2,0.9705882352941176,0.029411764705882353,,
168,1000566,HP037,KH0567,HP037,HP037,,"Museo Nacional de Historia, Archaeología y Antropología de Perú",MNAAHP 4202,,Unknown,"Costa Central, Huacho",7,3.7142857142857144,1,0,0,0,7,0,0.914930349514127,338,0,26,13,13,50.0,50.0,26,26,0,0,0,26,0,358,1.0,26,12,60,180,6.923076923076923,113,67,0.6277777777777778,0.37222222222222223,,
380,1000137,UR1163,KH0180,AS163,UR1163,,"Museum für Völkerkunde, Berlin",VA42587,,Unknown,Pachacamac,4,6.75,2,0,0,3,1,1,0.8535863910621478,435,0,27,0,0,0.0,0.0,0,26,0,0,1,27,0,10,1.0384615384615385,27,2,29,31,1.1481481481481481,30,1,0.967741935483871,0.03225806451612903,See AS097 for all Pachacamac khipus,
307,1000108,UR1033D,KH0038,AS033D,UR1033D,,"Peabody Museum, Harvard University",41.52.30/293B,,Unknown,Unknown,12,2.0833333333333335,1,0,0,0,12,0,0.9196707803133702,158,0,25,19,2,90.0,10.0,21,25,0,0,0,25,0,8,1.0,25,3,26,36,1.44,0,36,0.0,1.0,This khipu is part of a collection of 7 connected khipus (AS033A-G) all with the same museum number.,
46,1000174,AS073,KH0086,AS073,AS073,,Unknown,unnumbered,,Unknown,"Rancho San Juan, Ica Valley",5,5.0,1,0,0,5,0,2,0.102523328953258,284,0,25,0,0,0.0,0.0,0,25,0,0,0,0,0,27,1.0,25,0,8,34,1.36,0,0,0.0,0.0,"1. This quipu is in ver poor condition.  No color can be identified.<br/>2. AS072 and AS073 are associated.  See AS072 for discussion.<br/>3. By spacing, AS073 consists of 5 groups of 5 pendants each.",
593,6000035,MM008,MM008,MM008,MM008,IVc.366.03.A,Museum der Kulturen (Basel),IVc.366.03,,Unknown,Eduard Gaffron,2,29.5,3,0,0,0,2,0,0.8496994365176717,173,0,59,0,25,0.0,100.0,25,25,0,0,34,59,0,31,2.36,59,16,46,131,2.2203389830508473,91,40,0.6946564885496184,0.3053435114503817,,
625,6000067,QU018,QU018,QU18,QU018,,Dallas Museum of Art,B382/T41299.37,,"Inka, Late Horizon",Unknown,8,4.75,2,0,0,7,1,1,0.7237219522063507,537,0,38,31,5,86.0,14.0,36,25,0,0,13,38,0,19,1.56,39,6,28,56,1.4736842105263157,39,17,0.6964285714285714,0.30357142857142855,,
293,1000337,UR094,KH0330,UR094,UR094,,Museo Temple Radicati,13,,Unknown,Unknown,7,9.857142857142858,4,0,0,0,7,2,0.6564141430336016,265,0,69,25,0,100.0,0.0,25,25,0,0,44,63,0,260,2.76,69,20,45,258,3.739130434782609,252,6,0.9767441860465116,0.023255813953488372,,
322,1000356,UR107,KH0343,UR107,UR107,,Museo Temple Radicati,15,,Unknown,Unknown,12,2.3333333333333335,2,0,0,7,5,1,0.8153449326952176,213,0,28,11,14,44.0,56.0,25,25,0,0,3,26,0,14,1.12,28,7,28,47,1.6785714285714286,1,46,0.02127659574468085,0.9787234042553191,,
241,1000100,UR042,KH0274,UR042,UR042,,"Peabody Museum, Harvard University",32.30.30/53a,,Unknown,Unknown,6,4.166666666666667,1,0,0,2,4,0,0.6921541834567929,228,0,25,0,0,0.0,0.0,0,25,0,0,0,25,0,39,1.0,25,7,31,45,1.8,45,0,1.0,0.0,,"<br/>Khipu 32.30.30/53 is composed of two khipus tied together (A & B).  Pendants 24 and 25 appear to be a single string, looped through the end of khipu A."
432,1000417,UR158,KH0398,UR158,UR158,,Museo Regional de Ica,TC-0141-02,,Unknown,Tambo Colorado,15,1.6666666666666667,2,0,0,15,0,0,0.0,558,0,25,17,0,100.0,0.0,17,24,0,0,1,18,0,0,1.0416666666666667,25,2,0,0,0.0,0,0,0.0,0.0,Markers: strings  tied around plies of the primary cord and knotted on the end. About 0.5 cm long. Same color as primary cord.,
523,1000601,UR260,KH0496,UR260,UR260,,Proyecto Incahuasi,9228-13B,,Unknown,Incahuasi,2,12.0,1,0,0,0,2,0,0.9144797914233355,148,1,24,24,0,100.0,0.0,24,24,0,0,0,24,0,28,1.0,24,3,38,60,2.5,14,46,0.23333333333333334,0.7666666666666667,,
166,1000562,HP033,KH0565,HP033,HP033,,"Museo Nacional de Arqueología, Antropología e Historia del Perú",MNAAHP543,,Unknown,"Ullujaya, Ocucaje, Ica",5,4.8,1,0,0,2,3,0,0.9725088877602188,456,0,24,0,24,0.0,100.0,24,24,0,0,0,24,0,4,1.0,24,2,27,27,1.125,0,27,0.0,1.0,,
39,1000223,AS063B,KH0075,AS063B,AS063B,,"O. Nunez del Prado, Cuzco",7B,,Unknown,Unknown,3,10.333333333333334,2,0,0,3,0,1,0.8708250314489762,235,0,31,0,0,0.0,0.0,0,24,0,0,7,0,0,14,1.2916666666666667,31,3,34,61,1.967741935483871,0,0,0.0,0.0,1. See notes for AS063.,
276,1000253,UR076,KH0313,UR076,UR076,,Puruchuco Museum,21,Khipu marron con cordon deaje blanco,Puruchuco,Huaquerones,5,4.8,1,0,0,4,1,0,0.8043179145581695,595,2,24,24,0,100.0,0.0,24,24,0,0,0,24,0,3,1.0,24,3,26,26,1.0833333333333333,4,22,0.15384615384615385,0.8461538461538461,,
392,1000291,UR117D,KH0357,UR117D,UR117D,,"Museum of Worldculture, Goteborg, Sweden",32.7.3,,Unknown,Paracas,6,4.0,1,0,0,6,0,0,0.8680261639293603,451,1,24,1,22,4.0,96.0,23,24,0,0,0,24,0,7,1.0,24,3,24,31,1.2916666666666667,1,30,0.03225806451612903,0.967741935483871,"(1) UR 117 A, B, C, and D are attached to each other.  The knotted end of the primary cords are slipped through the doubled end of the following primary cord.",<br/>The doubled beginning of this cord connects with UR117C.
492,1000537,UR227,KH0464,UR227,UR227,,"Ethnologisches Museum, Berlin, Germany",VA44677a(B),,"South Coast, Peru",Pisco,13,1.8461538461538463,1,0,0,3,10,0,0.4536156119702879,135,0,24,0,22,0.0,100.0,22,24,0,0,0,22,0,28,1.0,24,3,17,69,2.875,0,69,0.0,1.0,,Attached to UR228 at 2.0 and 52.0 cm. 
